scheme_code,scheme_name,isinGrowth,isinDivReinvestment,fund_house,is_direct_plan,is_growth_plan
123089,Religare Invesco Fixed Maturity Plan - Series XIX - Plan D (224 Days) - Direct Plan - Dividend Payout,,,Religare,True,False
123090,Indiabulls FMP Series III - 370 Days July 2013 (3) - Direct Plan - Growth Option,,,Indiabulls,True,True
123092,Indiabulls FMP Series III - 370 Days July 2013 (3) - Regular Plan - Growth Option,,,Indiabulls,False,True
123098,Pramerica Fixed Duration Fund - Series 6 - Regular Plan - Dividend Payout,,,Pramerica,False,False
123099,Pramerica Fixed Duration Fund - Series 6 - Regular Plan - Growth,,,Pramerica,False,True
123101,Pramerica Fixed Duration Fund - Series 6 - Direct Plan - Growth,,,Pramerica,True,True
123102,JPMorgan India Fixed Maturity Plan - Series 22 - Direct Plan - Growth Option,,,JPMorgan,True,True
123104,JPMorgan India Fixed Maturity Plan - Series 22 - Regular Plan - Growth Option,,,JPMorgan,False,True
123105,JPMorgan India Fixed Maturity Plan - Series 22 - Regular Plan - Dividend Option,,,JPMorgan,False,False
123106,Kotak FMP Series 105 Direct Dividend,,,Kotak,True,False
123107,Kotak FMP Series 105 Growth,,,Kotak,False,True
123108,Kotak FMP Series 105 Direct Growth,,,Kotak,True,True
123109,Kotak FMP Series 105 Dividend,,,Kotak,False,False
123110,ICICI Prudential Fixed Maturity Plan-Series 68-704 Days Plan L - Direct Plan - Cumulative,,,ICICI,True,False
123111,ICICI Prudential Fixed Maturity Plan-Series 68-704 Days Plan L - Dividend,,,ICICI,False,False
123112,ICICI Prudential Fixed Maturity Plan-Series 68-704 Days Plan L - Direct Plan - Dividend,,,ICICI,True,False
123113,ICICI Prudential Fixed Maturity Plan-Series 68-704 Days Plan L - Cumulative,,,ICICI,False,False
123114,Aditya Birla Sun Life Interval Income Fund - Annual Plan IX-Direct Plan-Normal Dividend,,,Aditya,True,False
123115,Aditya Birla Sun Life Interval Income Fund - Annual Plan IX-Direct Plan-Growth,,,Aditya,True,True
123116,Aditya Birla Sun Life Interval Income Fund - Annual Plan IX-Regular Plan-Growth,,,Aditya,False,True
123117,Aditya Birla Sun Life Interval Income Fund - Annual Plan IX-Regular Plan-Normal Dividend,,,Aditya,False,False
123118,Aditya Birla Sun Life Interval Income Fund - Annual Plan IX-Direct Plan-Quarterly Dividend,,,Aditya,True,False
123119,Aditya Birla Sun Life Interval Income Fund - Annual Plan IX-Regular Plan-Quarterly Dividend,,,Aditya,False,False
123120,Morgan Stanley Ultra Short Term Fund - Regular Growth,,,Morgan,False,True
123121,UTI FTIF Series XV -VIII (368 DAYS) - Growth Option,,,UTI,False,True
123122,UTI FTIF Series XV -VIII (368 DAYS) - Growth Option - Direct,,,UTI,True,True
123123,UTI FTIF Series XV -VIII (368 DAYS) - Annual Div Option,,,UTI,False,False
123124,UTI FTIF Series XV -VIII (368 DAYS) - Quarterly Div Option - Direct,,,UTI,True,False
123125,UTI FTIF Series XV -VIII (368 DAYS) - Annual Div Option - Direct,,,UTI,True,False
123126,UTI FTIF Series XV -VIII (368 DAYS) - Maturity Div Option,,,UTI,False,False
123127,UTI FTIF Series XV -VIII (368 DAYS) - Maturity Div Option - Direct,,,UTI,True,False
123128,UTI FTIF Series XV -VIII (368 DAYS) - Quarterly Div Option,,,UTI,False,False
123129,UTI FTIF Series XV -IX (366 DAYS)- Growth Option,,,UTI,False,True
123130,UTI FTIF Series XV -IX (366 DAYS)- Annual Div Option,,,UTI,False,False
123131,UTI FTIF Series XV -IX (366 DAYS) - Annual Div Option - Direct,,,UTI,True,False
123132,UTI FTIF Series XV -IX (366 DAYS)- Quarterly Div Option,,,UTI,False,False
123133,UTI FTIF Series XV -IX (366 DAYS)- Maturity Div Option - Direct,,,UTI,True,False
123134,UTI FTIF Series XV -IX (366 DAYS)- Growth Option - Direct,,,UTI,True,True
123135,UTI FTIF Series XV -IX (366 DAYS) - Quarterly Div Option - Direct,,,UTI,True,False
123136,UTI FTIF Series XV -IX (366 DAYS) - Maturity Div Option,,,UTI,False,False
123137,Morgan Stanley Ultra Short Term Fund-Regular Daily Dividend,,,Morgan,False,False
123138,Morgan Stanley Ultra Short Term Fund-Regular Weekly Dividend,,,Morgan,False,False
123139,Morgan Stanley Ultra Short Term Fund-Regular Monthly Dividend,,,Morgan,False,False
123140,Morgan Stanley Ultra Short Term Fund-Direct-Daily Dividend,,,Morgan,True,False
123141,Morgan Stanley Ultra Short Term Fund-Direct Growth,,,Morgan,True,True
123142,Morgan Stanley Ultra Short Term Fund-Direct Weekly Dividend,,,Morgan,True,False
123143,Morgan Stanley Ultra Short Term Fund-Direct Monthly Dividend,,,Morgan,True,False
123144,DSP BlackRock FMP - Series 107 -12M (Maturity Date 11-Aug-2016) - Direct Plan - Growth Option,,,DSP,True,True
123145,DSP BlackRock FMP - Series 107 -12M (Maturity Date 11-Aug-2016) - Direct Plan - Dividend Payout - Quarterly Payout,,,DSP,True,False
123146,DSP BlackRock FMP - Series 107 -12M (Maturity Date 11-Aug-2016) - Regular Plan - Dividend Payout - Quarterly Payout,,,DSP,False,False
123147,DSP BlackRock FMP - Series 107 -12M (Maturity Date 11-Aug-2016) - Direct Plan - Dividend Payout - Regular Payout,,,DSP,True,False
123148,DSP BlackRock FMP - Series 107 -12M (Maturity Date 11-Aug-2016) - Regular Plan - Growth Option,,,DSP,False,True
123149,DSP BlackRock FMP - Series 107 -12M (Maturity Date 11-Aug-2016) - Regular Plan - Dividend Payout - Regular Payout,,,DSP,False,False
123150,Reliance Fixed Horizon Fund - XXIV - Series 5 - Growth Option,,,Reliance,False,True
123151,Reliance Fixed Horizon Fund - XXIV - Series 5 - Direct Plan - Growth Option,,,Reliance,True,True
123152,Reliance Fixed Horizon Fund - XXIV - Series 5 - Dividend Payout Option,,,Reliance,False,False
123153,Reliance Fixed Horizon Fund - XXIV - Series 5 - Direct Plan - Dividend Payout Option,,,Reliance,True,False
123154,Tata FMP Series 43 Scheme A - Plan A -Dividend Option ( Payout),,,Tata,False,False
123155,Tata FMP Series 43 Scheme A - Direct Plan - Dividend Option ( Payout),,,Tata,True,False
123156,Tata FMP Series 43 Scheme A - Direct Plan -Growth Option,,,Tata,True,True
123157,Tata FMP Series 43 Scheme A- Plan A -Growth Option,,,Tata,False,True
123158,Tata FMP Series 43 Scheme B- Plan A -Growth Option,,,Tata,False,True
123159,Tata FMP Series 43 Scheme B - Direct Plan -Growth Option,,,Tata,True,True
123160,Tata FMP Series 43 Scheme B - Direct Plan - Dividend Option ( Payout),,,Tata,True,False
123161,Tata FMP Series 43 Scheme B - Plan A -Dividend Option ( Payout),,,Tata,False,False
123162,Principal Pnb FMP Series B5 - Regular Plan Growth option,,,Principal,False,True
123163,SBI DEBT FUND SERIES - 90 DAYS - 75 - DIRECT PLAN - DIVIDEND,,,SBI,True,False
123164,SBI DEBT FUND SERIES - 90 DAYS - 75 - REGULAR PLAN - GROWTH,,,SBI,False,True
123165,SBI DEBT FUND SERIES - 90 DAYS - 75 - DIRECT PLAN - GROWTH,,,SBI,True,True
123166,SBI DEBT FUND SERIES - 90 DAYS - 75 - REGULAR PLAN - DIVIDEND,,,SBI,False,False
123168,SBI DEBT FUND SERIES - 366 DAYS - 34 - REGULAR PLAN - GROWTH,,,SBI,False,True
123169,SBI DEBT FUND SERIES - 366 DAYS - 34 - DIRECT PLAN - GROWTH,,,SBI,True,True
123170,SBI DEBT FUND SERIES - 366 DAYS - 34 - REGULAR PLAN - DIVIDEND,,,SBI,False,False
123171,HDFC FMP 370D July 2013 (3)-Regular Option-Growth Option,,,HDFC,False,True
123172,HDFC FMP 370D July 2013 (3)-Regular Option-Quarterly Dividend Option,,,HDFC,False,False
123173,HDFC FMP 370D July 2013 (3)-Regular Option-Flexi Option,,,HDFC,False,False
123174,HDFC FMP 370D July 2013 (3)-Direct Option-Growth Option,,,HDFC,True,True
123175,HDFC FMP 370D July 2013 (3)-Direct Option-Dividend Option,,,HDFC,True,False
123176,HDFC FMP 370D July 2013 (3)-Direct Option-Flexi Option,,,HDFC,True,False
123177,HDFC FMP 370D July 2013 (3)-Direct Option-Quarterly Dividend Option,,,HDFC,True,False
123178,HDFC FMP 370D July 2013 (3)-Regular Option-Dividend Option,,,HDFC,False,False
123179,IDBI FMP - Series III - 366 days (July 2013) - G- Growth Direct,,,IDBI,True,True
123180,IDBI FMP - Series III - 366 days (July 2013) - G- Dividend Regular,,,IDBI,False,False
123181,IDBI FMP - Series III - 366 days (July 2013) - G- Dividend Direct,,,IDBI,True,False
123182,IDBI FMP - Series III - 366 days (July 2013) - G- Growth Regular,,,IDBI,False,True
123183,ICICI Prudential Regular Savings Fund - Direct Plan - Bonus,,,ICICI,True,False
123184,ICICI Prudential Fixed Maturity Plan-Series 69-366 Days Plan A - Direct Plan - Cumulative,,,ICICI,True,False
123185,ICICI Prudential Fixed Maturity Plan-Series 69-366 Days Plan A - Direct Plan - Dividend,,,ICICI,True,False
123186,ICICI Prudential Fixed Maturity Plan-Series 69-366 Days Plan A - Cumulative,,,ICICI,False,False
123187,ICICI Prudential Fixed Maturity Plan-Series 69-366 Days Plan A - Dividend,,,ICICI,False,False
123188,Kotak FMP Series 106 Direct Dividend,,,Kotak,True,False
123189,Kotak FMP Series 106 Direct Growth,,,Kotak,True,True
123190,Kotak FMP Series 106 Growth,,,Kotak,False,True
123191,Kotak FMP Series 106 Dividend,,,Kotak,False,False
123192,Kotak FMP Series 107 Dividend,,,Kotak,False,False
123193,Kotak FMP Series 107 Direct Growth,,,Kotak,True,True
123194,Kotak FMP Series 107 Growth,,,Kotak,False,True
123195,Kotak FMP Series 107 Direct Dividend,,,Kotak,True,False
123196,HDFC FMP 1143D July 2013 (1)-Regular Option-Dividend Option,,,HDFC,False,False
123197,HDFC FMP 1143D July 2013 (1)-Regular Option-Quarterly Dividend Option,,,HDFC,False,False
123198,HDFC FMP 1143D July 2013 (1)-Regular Option-Flexi Option,,,HDFC,False,False
123199,HDFC FMP 1143D July 2013 (1)-Direct Option-Flexi Option,,,HDFC,True,False
123200,HDFC FMP 1143D July 2013 (1)-Direct Option-Dividend Option,,,HDFC,True,False
123201,HDFC FMP 1143D July 2013 (1)-Direct Option-Quarterly Dividend Option,,,HDFC,True,False
123202,HDFC FMP 1143D July 2013 (1)-Regular Option-Growth Option,,,HDFC,False,True
123203,HDFC FMP 1143D July 2013 (1)-Direct Option-Growth Option,,,HDFC,True,True
123205,Reliance Fixed Horizon Fund - XXIV - Series 6 - Direct Plan - Growth Option,,,Reliance,True,True
123206,Reliance Fixed Horizon Fund - XXIV - Series 6 - Dividend Payout Option,,,Reliance,False,False
123207,Reliance Fixed Horizon Fund - XXIV - Series 6 - Direct Plan - Dividend Payout Option,,,Reliance,True,False
123208,Reliance Fixed Horizon Fund - XXIV - Series 6 - Growth Option,,,Reliance,False,True
123209,Principal Pnb FMP Series B5 - Direct Plan - Dividend Payout,,,Principal,True,False
123210,Principal Pnb FMP Series B5 - Direct Plan - Growth Option,,,Principal,True,True
123211,Reliance Fixed Horizon Fund - XXIV - Series 7 - Direct Plan - Growth Option,,,Reliance,True,True
123212,Reliance Fixed Horizon Fund - XXIV - Series 7 - Direct Plan - Dividend Payout Option,,,Reliance,True,False
123213,Reliance Fixed Horizon Fund - XXIV - Series 7 - Growth Option,,,Reliance,False,True
123214,Reliance Fixed Horizon Fund - XXIV - Series 7 - Dividend Payout Option,,,Reliance,False,False
123215,Sundaram Hybrid Fund Series A Regular Plan Growth,,,Sundaram,False,True
123216,Sundaram Hybrid Fund Series A Regular Plan Half Yearly Dividend Payout,,,Sundaram,False,False
123217,Sundaram Hybrid Fund Series A Regular Plan Yearly Dividend Payout,,,Sundaram,False,False
123218,Sundaram Hybrid Fund Series A Direct Plan Growth,,,Sundaram,True,True
123220,Sundaram Hybrid Fund Series A Direct Plan Yearly Dividend Payout,,,Sundaram,True,False
123230,Principal Pnb FMP Series B5 - Regular Plan - Dividend Payout,,,Principal,False,False
123231,Aditya Birla Sun Life Fixed Term Plan - Series HI (1099 days) - Direct Plan-Normal Dividend,,,Aditya,True,False
123232,Aditya Birla Sun Life Fixed Term Plan - Series HI (1099 days) - Regular Plan-Quarterly Dividend,,,Aditya,False,False
123233,Aditya Birla Sun Life Fixed Term Plan - Series HI (1099 days) - Regular Plan-Growth,,,Aditya,False,True
123235,Aditya Birla Sun Life Fixed Term Plan - Series HI (1099 days) - Direct Plan-Growth,,,Aditya,True,True
123236,Aditya Birla Sun Life Fixed Term Plan - Series HI (1099 days) - Regular Plan-Normal Dividend,,,Aditya,False,False
123238,DWS FIXED MATURITY PLAN - SERIES 32 - REGULAR PLAN - DIVIDEND PAYOUT,,,DWS,False,False
123239,DWS FIXED MATURITY PLAN - SERIES 32- REGULAR PLAN - ANNUAL DIVIDEND PAYOUT,,,DWS,False,False
123242,DWS FIXED MATURITY PLAN - SERIES 32- REGULAR PLAN - GROWTH,,,DWS,False,True
123244,DWS FIXED MATURITY PLAN - SERIES 32- REGULAR PLAN - QUARTERLY DIVIDEND,,,DWS,False,False
123245,DWS FIXED MATURITY PLAN - SERIES 32- DIRECT PLAN - GROWTH,,,DWS,True,True
123247,DSP BlackRock FTP - Series 31 - 36M - Regular Plan - Dividend Payout Option,,,DSP,False,False
123248,DSP BlackRock FTP - Series 31 - 36M - Direct Plan - Growth Option,,,DSP,True,True
123249,DSP BlackRock FTP - Series 31 - 36M - Direct Plan - Dividend Payout Option,,,DSP,True,False
123250,DSP BlackRock FTP - Series 31 - 36M - Regular Plan - Growth Option,,,DSP,False,True
123251,HSBC Fixed Term Series 91-Dividend,,,HSBC,False,False
123252,HSBC Fixed Term Series 91-Dividend Direct,,,HSBC,True,False
123253,HSBC Fixed Term Series 91-Growth,,,HSBC,False,True
123254,HSBC Fixed Term Series 91-Growth Direct,,,HSBC,True,True
123259,ICICI Prudential Fixed Maturity Plan-Series 69-698 Days Plan B - Direct Plan - Cumulative,,,ICICI,True,False
123261,ICICI Prudential Fixed Maturity Plan-Series 69-698 Days Plan B - Cumulative,,,ICICI,False,False
123262,ICICI Prudential Fixed Maturity Plan-Series 69-698 Days Plan B - Dividend,,,ICICI,False,False
123263,BOI AXA FIXED MATURITY PLAN SERIES 4 DIRECT PLAN GROWTH,,,BOI,True,True
123264,BOI AXA FIXED MATURITY PLAN SERIES 4 DIRECT PLAN DIVIDEND PAYOUT,,,BOI,True,False
123265,BOI AXA FIXED MATURITY PLAN SERIES 4 REGULAR PLAN GROWTH,,,BOI,False,True
123266,BOI AXA FIXED MATURITY PLAN SERIES 4 REGULAR PLAN DIVIDEND PAYOUT,,,BOI,False,False
123271,IDFC FTP -S 25 (729 days) _Regular Plan_Half yearly Dividend,,,IDFC,False,False
123273,DSP BlackRock FMP - Series 108 -12M (Maturity Date 18-Aug-2016) - Regular Plan - Growth Option,,,DSP,False,True
123274,DSP BlackRock FMP - Series 108 -12M (Maturity Date 18-Aug-2016) - Regular Plan - Dividend Payout - Quarterly Payout,,,DSP,False,False
123275,DSP BlackRock FMP - Series 108 -12M (Maturity Date 18-Aug-2016) - Direct Plan - Growth Option,,,DSP,True,True
123276,DSP BlackRock FMP - Series 108 -12M (Maturity Date 18-Aug-2016) - Direct Plan - Dividend Payout - Quarterly Payout,,,DSP,True,False
123278,DSP BlackRock FMP - Series 108 -12M (Maturity Date 18-Aug-2016) - Regular Plan - Dividend Payout - Regular Payout,,,DSP,False,False
123279,ICICI Prudential Fixed Maturity Plan-Series 69-693 Days Plan D - Dividend,,,ICICI,False,False
123280,ICICI Prudential Fixed Maturity Plan-Series 69-693 Days Plan D - Direct Plan - Cumulative,,,ICICI,True,False
123281,ICICI Prudential Fixed Maturity Plan-Series 69-693 Days Plan D - Direct Plan - Dividend,,,ICICI,True,False
123282,ICICI Prudential Fixed Maturity Plan-Series 69-693 Days Plan D - Cumulative,,,ICICI,False,False
123284,DSP BlackRock Dual Advantage Fund - Series 17 - 35M - Regular Plan - Growth Option (Maturity Date 10-Oct-2016),,,DSP,False,True
123285,DSP BlackRock Dual Advantage Fund - Series 17 - 35M - Regular Plan - Dividend Payout Option (Maturity Date 10-Oct-2016),,,DSP,False,False
123286,DSP BlackRock Dual Advantage Fund - Series 17 - 35M - Direct Plan - Growth Option (Maturity Date 10-Oct-2016),,,DSP,True,True
123287,DSP Savings Fund - Regular Plan - IDCW - Daily,,INF740KA1PC1,DSP,False,False
123288,DSP Savings Fund - Direct Plan -  IDCW - Daily,,INF740KA1PB3,DSP,True,False
123289,L&T FMP- Series VIII-Plan B - Dividend-Direct Plan,,,L&T,True,False
123290,L&T FMP- Series VIII-Plan B - Growth Option - Regular Plan,,,L&T,False,True
123291,L&T FMP- Series VIII-Plan B - Dividend Option - Regular Plan,,,L&T,False,False
123292,L&T FMP- Series VIII-Plan B - Growth - Direct Plan,,,L&T,True,True
123293,L&T FMP - Series VIII - Plan C - Growth Option - Regular Plan,,,L&T,False,True
123294,L&T FMP-Series VIII-Plan D -  Regular Plan - Growth Option,,,L&T,False,True
123295,IDBI FMP - Series III - 90 days (August 2013) - H- Growth Regular,,,IDBI,False,True
123296,IDBI FMP - Series III - 90 days (August 2013) - H- Growth Direct,,,IDBI,True,True
123297,IDBI FMP - Series III - 90 days (August 2013) - H- Dividend Regular,,,IDBI,False,False
123298,IDBI FMP - Series III - 90 days (August 2013) - H- Dividend Direct,,,IDBI,True,False
123299,DSP BlackRock FMP - Series 109 -12M (Maturity Date 18-Aug-2016) - Regular Plan - Growth Option,,,DSP,False,True
123300,DSP BlackRock FMP - Series 109 -12M (Maturity Date 18-Aug-2016) - Regular Plan - Dividend Payout - Quarterly Payout,,,DSP,False,False
123301,DSP BlackRock FMP - Series 109 -12M (Maturity Date 18-Aug-2016) - Regular Plan - Dividend Payout - Regular Payout,,,DSP,False,False
123302,DSP BlackRock FMP - Series 109 -12M (Maturity Date 18-Aug-2016) - Direct Plan - Growth Option,,,DSP,True,True
123305,JPMorgan India Annual Interval Fund - Direct Plan - Growth Option,,,JPMorgan,True,True
123306,JPMorgan India Annual Interval Fund - Regular Plan - Dividend Option,,,JPMorgan,False,False
123308,JPMorgan India Annual Interval Fund - Regular Plan - Growth Option,,,JPMorgan,False,True
123309,BNP Paribas Fixed Term Fund - Series 26 C - Growth option,,,BNP,False,True
123312,BNP Paribas Fixed Term Fund Series - 26 C - Direct Plan - Growth Option,,,BNP,True,True
123313,BNP Paribas Fixed Term Fund Series - 26 C - Dividend Payout - Calendar Quarterly,,,BNP,False,False
123314,BNP Paribas Fixed Term Fund Series - 26 C - Dividend Payout - Yearly,,,BNP,False,False
123315,BNP Paribas Fixed Term Fund Series - 26 C - Dividend Payout - On Maturity,,,BNP,False,False
123317,SBI DEBT FUND SERIES - 90 DAYS - 76 - DIRECT PLAN - DIVIDEND,,,SBI,True,False
123318,SBI DEBT FUND SERIES - 90 DAYS - 76 - DIRECT PLAN - GROWTH,,,SBI,True,True
123319,SBI DEBT FUND SERIES - 90 DAYS - 76 - REGULAR PLAN - GROWTH,,,SBI,False,True
123320,SBI DEBT FUND SERIES - 90 DAYS - 76 - REGULAR PLAN - DIVIDEND,,,SBI,False,False
123322,SBI DEBT FUND SERIES - 366 DAYS - 35 - REGULAR PLAN - GROWTH,,,SBI,False,True
123324,SBI DEBT FUND SERIES - 366 DAYS - 35 - DIRECT PLAN - GROWTH,,,SBI,True,True
123326,Kotak FMP Series 108 Direct Growth,,,Kotak,True,True
123327,Kotak FMP Series 108 Dividend,,,Kotak,False,False
123328,Kotak FMP Series 108 Growth,,,Kotak,False,True
123331,Pramerica Fixed Duration Fund - Series 7 - Direct Plan - Growth,,,Pramerica,True,True
123332,Pramerica Fixed Duration Fund - Series 7 - Regular Plan - Growth,,,Pramerica,False,True
123333,Pramerica Fixed Duration Fund - Series 8 - Direct Plan - Dividend Payout,,,Pramerica,True,False
123334,Pramerica Fixed Duration Fund - Series 8 - Direct Plan - Growth,,,Pramerica,True,True
123335,Pramerica Fixed Duration Fund - Series 8 - Regular Plan - Growth,,,Pramerica,False,True
123336,Pramerica Fixed Duration Fund - Series 8 - Regular Plan - Dividend Payout,,,Pramerica,False,False
123341,Reliance Fixed Horizon Fund - XXIV - Series 8-Growth Option,,,Reliance,False,True
123342,Reliance Fixed Horizon Fund - XXIV - Series 8-Dividend Payout Option,,,Reliance,False,False
123344,Reliance Fixed Horizon Fund - XXIV - Series 8-Direct Plan-Growth Option,,,Reliance,True,True
123345,HDFC FMP 370D August 2013 (1)-Direct Option-Growth Option,,,HDFC,True,True
123346,HDFC FMP 370D August 2013 (1)-Direct Option-Flexi Option,,,HDFC,True,False
123347,HDFC FMP 370D August 2013 (1)-Direct Option-Dividend Option,,,HDFC,True,False
